Timestamp,Winner Name,Loser Name,Result,Punishment Pack,Pack Generated,Notes,Punishment Pack,,Winner Colour Pair,Loser Colour Pair,Punishment Pack,,Punishment Pack choice?
10/2/2023 1:49:25,Ben G - perrako#88435,Sawyer T - soyboy#35469,2-0,,1,,MOM,,,,,,
10/2/2023 11:37:49,Joaquin E - DiabolicMachine#23891,Eric S - Smitte#94855,2-0,,1,,WOE,,,,,,
10/2/2023 14:09:31,Paul G - TheDragon#61289,Warren M - LinkThePlaneswalker33#61905,2-1,,1,,MOM,,,,,,
10/2/2023 14:50:11,Jordan M - JMTron#46639,Caleb G - Whynaut#28590,2-0,,1,,MOM,,,,,,
10/2/2023 16:25:44,Shuo L - tamamo#30654,Joaquin E - DiabolicMachine#23891,2-1,,1,,MOM,,,,,,
10/2/2023 16:52:14,Eric S - Smitte#94855,Shuo L - tamamo#30654,2-0,,1,,MOM,,,,,,
10/2/2023 17:13:04,Joaquin E - DiabolicMachine#23891,Paul G - TheDragon#61289,2-1,,1,,MOM,,,,,,
10/2/2023 18:16:09,Shuo L - tamamo#30654,Ryan D - TheSlickness#10857,2-0,,1,,WOE,,,,,,
10/2/2023 19:25:13,Cody-Rayce MG - Rayce#56572,John P - gokuorgohome#51511,2-1,,1,ggs buddy,WOE,,,,,,
10/2/2023 19:47:17,Miguel B - Ethereus#60108,Sawyer T - soyboy#35469,2-1,,1,,MOM,,,,,,
10/2/2023 20:28:38,Edgar A - PlayfulTerror#04926,Jordan M - JMTron#46639,2-1,,1,gg's,WOE,,,,,,
10/2/2023 20:39:10,James S - Zoid#33631,Adam S - wizma#29010,2-1,,1,,MOM,,,,,,
10/2/2023 20:55:40,Jack H - Rakic#98298,Caleb K - BlackEcho#09078,2-1,,1,GGS,WOE,,,,,,
10/2/2023 21:20:30,Miguel B - Ethereus#60108,Joaquin E - DiabolicMachine#23891,2-1,,1,GG!,MOM,,,,,,
10/2/2023 21:33:05,Bob P - HIT#08120,Ryan W - MuttBunchies#61653,2-1,,1,,WOE,,,,,,
10/2/2023 21:33:43,Ben G - perrako#88435,Ron C - Lennor#52740,2-0,,1,,WOE,,,,,,
10/2/2023 21:54:23,Russell S - rstad#89052,Devin L - Dalopi#45146,2-1,,1,,MOM,,,,,,
10/2/2023 22:22:19,Rafael F - Prudent#24319,Adam S - wizma#29010,2-0,,1,<3,MOM,,,,,,
10/2/2023 22:48:02,Emmett F - Sepulchure#51526,Damian S - ButCrackMagic#71223,2-1,,1,,ELD,,,,,,
10/2/2023 23:36:57,Bob P - HIT#08120,Emmett F - Sepulchure#51526,2-1,,1,,MOM,,,,,,
10/3/2023 0:56:06,Emmett F - Sepulchure#51526,Robert M - LaughItUp#38462,2-1,,1,,WOE,,,,,,
10/3/2023 2:38:09,Miguel B - Ethereus#60108,Paul G - TheDragon#61289,2-1,,1,,MOM,,,,,,
10/3/2023 11:33:20,Ryan W - MuttBunchies#61653,Austin C - theCortine#41513,2-1,,1,,MOM,,,,,,
10/3/2023 12:40:14,Jordan M - JMTron#46639,Dustin D - Bloone#16018,2-0,,1,,WOE,,,,,,
10/3/2023 13:21:34,Warren M - LinkThePlaneswalker33#61905,Dustin D - Bloone#16018,2-1,,1,,WOE,,,,,,
10/3/2023 13:58:48,Sylvain T - Iquitos#15484,Cody-Rayce MG - Rayce#56572,2-1,,1,,WOE,,,,,,
10/3/2023 15:04:40,Richard K - preacher26#59445,Wyatt C - hotdolphin#30769,2-0,,1,,WOE,,,,,,
10/3/2023 15:55:09,Steve T - strout#45062,Jordan M - JMTron#46639,2-1,,1,GGs!,WOE,,,,,,
10/3/2023 17:36:38,Wyatt C - hotdolphin#30769,Chris P - Joker01#66827,2-1,,1,,WOE,,,,,,
10/3/2023 17:44:03,James S - Zoid#33631,Warren M - LinkThePlaneswalker33#61905,2-1,,1,,MOM,,,,,,
10/3/2023 18:04:37,Jondrion J - jondrion#40531,Wyatt C - hotdolphin#30769,2-0,,1,,WOE,,,,,,
10/3/2023 18:12:12,Shuo L - tamamo#30654,Steve T - strout#45062,2-1,,1,,WOE,,,,,,
10/3/2023 19:19:29,James S - Zoid#33631,Wyatt C - hotdolphin#30769,2-0,,1,,WOE,,,,,,
10/3/2023 19:26:52,Evan C - PeasOfCrab#00133,Jondrion J - jondrion#40531,2-1,,1,,WOE,,,,,,
10/3/2023 19:53:20,Wyatt C - hotdolphin#30769,Edgar A - PlayfulTerror#04926,2-1,,1,,WOE,,,,,,
10/3/2023 20:58:03,Mike P - UnwieldyBiscuit#26471,Miguel B - Ethereus#60108,2-0,,1,,WOE,,,,,,
10/3/2023 21:19:27,Pierre-Marc D - pmduguay#67919,Evan C - PeasOfCrab#00133,2-1,,1,,MOM,,,,,,
10/3/2023 21:32:44,Pierre-Marc D - pmduguay#67919,Mike P - UnwieldyBiscuit#26471,2-0,,1,,WOE,,,,,,
10/3/2023 21:50:39,Evan C - PeasOfCrab#00133,Miguel B - Ethereus#60108,2-0,,1,,WOE,,,,,,
10/3/2023 22:00:07,Johnny M - Johnny#69519,Pierre-Marc D - pmduguay#67919,2-1,,1,,WOE,,,,,,
10/3/2023 22:37:29,Sean Sp - Talrand#06333,Mike P - UnwieldyBiscuit#26471,2-0,,1,,WOE,,,,,,
10/3/2023 23:07:21,Noah B - Sisco#71800,Johnny M - Johnny#69519,2-1,,1,,MOM,,,,,,
10/3/2023 23:37:01,Evan C - PeasOfCrab#00133,Tony G - YnotRock#76764,2-0,,1,,WOE,,,,,,
10/4/2023 0:07:40,Johnny M - Johnny#69519,Jacob V - Drysle#29533,2-1,,1,,MOM,,,,,,
10/4/2023 11:05:53,Tony G - YnotRock#76764,Rafael F - Prudent#24319,2-1,,,,WOE,,,,,,
10/4/2023 11:05:55,Jondrion J - jondrion#40531,Pedro D - Goombassa#17203,2-1,,1,,ELD,,,,,,
10/4/2023 11:43:25,Tony G - YnotRock#76764,Pedro D - Goombassa#17203,2-0,,1,,ELD,,,,,,
10/4/2023 12:09:08,Pedro D - Goombassa#17203,Ryan D - TheSlickness#10857,2-0,,1,GGs,WOE,,,,,,
10/4/2023 13:33:56,Sean Sp - Talrand#06333,Tony G - YnotRock#76764,2-0,,1,,WOE,,,,,,
10/4/2023 14:22:57,Jondrion J - jondrion#40531,Sean Sp - Talrand#06333,2-1,,1,,WOE,,,,,,
10/4/2023 15:48:48,Chris P - Joker01#66827,Jordan M - JMTron#46639,2-1,,1,,WOE,,,,,,
10/4/2023 16:02:43,Tony G - YnotRock#76764,Dan A - BEATDOWNBRINGA#04779,2-1,,1,,MOM,,,,,,
10/4/2023 16:33:42,Philip B - Plipster#75000,Chris P - Joker01#66827,2-0,,1,,WOE,,,,,,
10/4/2023 17:18:25,Philip B - Plipster#75000,Michael M - Atombomb11991#07305,2-0,,1,,WOE,,,,,,
10/4/2023 18:08:30,Mitchel S - SpaghettiMitch#18619,Sean Sp - Talrand#06333,2-0,,1,,WOE,,,,,,
10/4/2023 19:16:52,Mitchel S - SpaghettiMitch#18619,Chris R - Sinkwater#27508,2-1,,1,elim,WOE,,,,,,
10/4/2023 19:39:08,Mitchel S - SpaghettiMitch#18619,Edgar A - PlayfulTerror#04926,2-1,,1,,MOM,,,,,,
10/4/2023 21:48:43,Noah B - Sisco#71800,Juan Q - JuanCu#95616,2-0,,1,,MOM,,,,,,
10/4/2023 22:17:10,Daniel G - FriskyHobbit#43185,Noah B - Sisco#71800,2-0,,1,,MOM,,,,,,
10/4/2023 22:22:05,Devin L - Dalopi#45146,Juan Q - JuanCu#95616,2-0,,1,,MOM,,,,,,
10/4/2023 22:43:41,Devin L - Dalopi#45146,Tony G - YnotRock#76764,2-1,,1,,WOE,,,,,,
10/4/2023 23:02:06,Devin L - Dalopi#45146,Ron C - Lennor#52740,2-0,,1,,WOE,,,,,,
10/4/2023 23:57:14,Maranda L - BlackCanary#59791,Mitchel S - SpaghettiMitch#18619,2-1,,1,,MOM,,,,,,
10/5/2023 0:08:08,Pierre-Marc D - pmduguay#67919,Christopher G - oompaloompa#65002,2-0,,1,,MOM,,,,,,
10/5/2023 0:38:34,Shuo L - tamamo#30654,Mitchel S - SpaghettiMitch#18619,2-0,,1,,MOM,,,,,,
10/5/2023 1:05:22,Maranda L - BlackCanary#59791,Shuo L - tamamo#30654,2-0,,1,,ELD,,,,,,
10/5/2023 1:35:56,Christopher G - oompaloompa#65002,Zeke W - smarmyplatapus#30066,2-1,,1,,BRO,,,,,,
10/5/2023 17:34:52,Zach C - ZachCarr#31881,Richard K - preacher26#59445,2-1,,1,,MOM,,,,,,
10/5/2023 18:21:17,Michael M - Atombomb11991#07305,Chris P - Joker01#66827,2-0,,1,,WOE,,,,,,
10/5/2023 18:53:25,Kyle C - AFKyle#29319,Edgar A - PlayfulTerror#04926,2-1,,1,,WOE,,,,,,
10/5/2023 19:12:10,Kyle C - AFKyle#29319,Ryan D - TheSlickness#10857,2-0,,1,,WOE,,,,,,
10/5/2023 20:17:04,Maranda L - BlackCanary#59791,Christopher G - oompaloompa#65002,2-1,,1,,MOM,,,,,,
10/5/2023 21:29:46,Pierre-Marc D - pmduguay#67919,Michael M - Atombomb11991#07305,2-1,,1,,WOE,,,,,,
10/5/2023 22:07:02,Noah B - Sisco#71800,Philip B - Plipster#75000,2-0,,1,,MOM,,,,,,
10/5/2023 22:14:22,Christopher G - oompaloompa#65002,Michael M - Atombomb11991#07305,2-1,,1,,WOE,,,,,,
10/5/2023 22:32:05,Devin L - Dalopi#45146,Sean Sp - Talrand#06333,2-1,,1,,WOE,,,,,,
10/5/2023 22:47:29,Daniel G - FriskyHobbit#43185,Mitchel S - SpaghettiMitch#18619,2-0,,1,,MOM,,,,,,
10/5/2023 23:04:04,Christopher G - oompaloompa#65002,Zach C - ZachCarr#31881,2-0,,1,,WOE,,,,,,
10/5/2023 23:12:45,Daniel G - FriskyHobbit#43185,Maranda L - BlackCanary#59791,2-0,,1,,MOM,,,,,,
10/5/2023 23:21:30,Zach C - ZachCarr#31881,Kyle C - AFKyle#29319,2-0,,1,,WOE,,,,,,
10/6/2023 5:39:17,Jondrion J - jondrion#40531,Zeke W - smarmyplatapus#30066,2-0,,1,,BRO,,,,,,
10/6/2023 9:38:11,Rafael F - Prudent#24319,Zeke W - smarmyplatapus#30066,2-1,,1,A True Bro till the very end,BRO,,,,,,
10/6/2023 10:42:52,Eric S - Smitte#94855,Daniel G - FriskyHobbit#43185,2-0,,1,,MOM,,,,,,
10/6/2023 16:34:33,Maranda L - BlackCanary#59791,Sean Sp - Talrand#06333,2-0,,1,,WOE,,,,,,
10/6/2023 18:20:56,Daniel G - FriskyHobbit#43185,James S - Zoid#33631,2-1,,1,,WOE,,,,,,
10/6/2023 19:33:47,Nik S - njsiii#50504,Wyatt C - hotdolphin#30769,2-0,,1,,WOE,,,,,,
10/6/2023 21:18:44,Sawyer T - soyboy#35469,Kevin I - kni1993#29285,2-1,,1,,WOE,,,,,,
10/6/2023 23:40:04,Sawyer T - soyboy#35469,Jacob V - Drysle#29533,2-1,,1,,MOM,,,,,,
10/7/2023 0:14:07,Jacob V - Drysle#29533,Jack H - Rakic#98298,2-1,,1,,WOE,,,,,,
10/7/2023 0:45:39,Sawyer T - soyboy#35469,Jack H - Rakic#98298,2-0,,1,,WOE,,,,,,
10/7/2023 9:28:23,Nik S - njsiii#50504,Eric S - Smitte#94855,2-1,,1,,WOE,,,,,,
10/7/2023 10:47:18,Johnny M - Johnny#69519,Kevin I - kni1993#29285,2-1,,1,,WOE,,,,,,
10/7/2023 11:19:57,Ryan W - MuttBunchies#61653,Jack H - Rakic#98298,2-0,,1,,WOE,,,,,,
10/7/2023 11:23:39,Johnny M - Johnny#69519,Thijn H - Thi-Jin#83537,2-1,,1,,MOM,,,,,,
10/7/2023 12:21:35,Bob P - HIT#08120,Paul G - TheDragon#61289,2-0,,1,,MOM,,,,,,
10/7/2023 12:54:54,Ryan D - TheSlickness#10857,Paul G - TheDragon#61289,2-1,,1,,MOM,,,,,,
10/7/2023 14:28:45,Jacob V - Drysle#29533,Ryan D - TheSlickness#10857,2-1,,1,,WOE,,,,,,
10/7/2023 15:58:58,Evan C - PeasOfCrab#00133,Warren M - LinkThePlaneswalker33#61905,2-1,,1,,MOM,,,,,,
10/7/2023 16:41:38,John P - gokuorgohome#51511,Bob P - HIT#08120,2-0,,1,,MOM,,,,,,
10/7/2023 17:10:08,James S - Zoid#33631,Evan C - PeasOfCrab#00133,2-1,,1,,MOM,,,,,,
10/7/2023 18:26:29,Russell S - rstad#89052,Jacob V - Drysle#29533,2-0,,1,,DMU,,,,,,
10/7/2023 18:51:46,James S - Zoid#33631,Jacob V - Drysle#29533,2-0,,1,,DMU,,,,,,
10/7/2023 20:16:25,Russell S - rstad#89052,John P - gokuorgohome#51511,2-0,,1,,ELD,,,,,,
10/7/2023 21:10:41,Russell S - rstad#89052,Adam S - wizma#29010,2-0,,1,,MOM,,,,,,
10/7/2023 21:29:04,Pierre-Marc D - pmduguay#67919,Steve T - strout#45062,2-1,,1,,WOE,,,,,,
10/7/2023 22:01:37,Pierre-Marc D - pmduguay#67919,Jack H - Rakic#98298,2-1,,1,,WOE,,,,,,
10/7/2023 22:05:50,Jeremy E - Lhurgoyf#37289,Adam S - wizma#29010,2-1,,1,ggs!,MOM,,,,,,
10/7/2023 23:21:37,Emmett F - Sepulchure#51526,Mitchel S - SpaghettiMitch#18619,2-1,,1,,MOM,,,,,,
10/7/2023 23:46:41,Jacob V - Drysle#29533,Emmett F - Sepulchure#51526,2-0,,1,,MOM,,,,,,
10/8/2023 2:23:07,Wei C - Azayaka#83352,Dan A - BEATDOWNBRINGA#04779,2-1,,1,,MOM,,,,,,
10/8/2023 9:34:05,Nik S - njsiii#50504,Ryan W - MuttBunchies#61653,2-0,,1,,WOE,,,,,,
10/8/2023 9:44:01,Zach C - ZachCarr#31881,Thijn H - Thi-Jin#83537,2-1,,1,,WOE,,,,,,
10/8/2023 10:25:56,Richard K - preacher26#59445,Paul G - TheDragon#61289,2-0,,1,,MOM,,,,,,
10/8/2023 12:02:30,Thijn H - Thi-Jin#83537,Evan C - PeasOfCrab#00133,2-0,,1,,MOM,,,,,,
10/8/2023 13:40:51,James S - Zoid#33631,Ben G - perrako#88435,2-0,,1,,WOE,,,,,,
10/8/2023 14:07:54,Nik S - njsiii#50504,Richard K - preacher26#59445,2-1,,1,,MOM,,,,,,
10/8/2023 14:23:29,James S - Zoid#33631,Ryan W - MuttBunchies#61653,2-1,,1,,WOE,,,,,,
10/8/2023 14:42:48,Richard K - preacher26#59445,Ben G - perrako#88435,2-0,,1,,WOE,,,,,,
10/8/2023 15:59:24,Devin L - Dalopi#45146,Noah B - Sisco#71800,2-0,,1,,MOM,,,,,,
10/8/2023 17:38:46,Emmett F - Sepulchure#51526,Noah B - Sisco#71800,2-1,,1,,MOM,,,,,,
10/8/2023 17:58:47,Sawyer T - soyboy#35469,Jeremy E - Lhurgoyf#37289,2-1,,1,,MOM,,,,,,
10/8/2023 20:05:23,Emmett F - Sepulchure#51526,Evan C - PeasOfCrab#00133,2-0,,1,,MOM,,,,,,
10/8/2023 23:04:09,Sawyer T - soyboy#35469,Emmett F - Sepulchure#51526,2-0,,1,,MOM,,,,,,
10/9/2023 9:30:07,Jondrion J - jondrion#40531,Eric S - Smitte#94855,2-0,,1,,WOE,,,,,,
10/9/2023 11:36:52,Thijn H - Thi-Jin#83537,Lotte P - Lotte #93345,2-0,,1,,WOE,,,,,,
10/9/2023 11:52:12,Zach C - ZachCarr#31881,Jondrion J - jondrion#40531,2-1,,1,,MOM,,,,,,
10/9/2023 12:19:04,Jondrion J - jondrion#40531,Sean Sp - Talrand#06333,2-0,,1,,WOE,,,,,,
10/9/2023 12:56:17,Zach C - ZachCarr#31881,Ron C - Lennor#52740,2-0,,1,,WOE,,,,,,
10/9/2023 13:50:49,Ryan W - MuttBunchies#61653,Lotte P - Lotte #93345,2-0,,1,,MOM,,,,,,
10/9/2023 14:53:08,Richard K - preacher26#59445,Jordan M - JMTron#46639,2-1,,1,,WOE,,,,,,
10/9/2023 16:55:41,Johnny M - Johnny#69519,Daniel G - FriskyHobbit#43185,2-0,,1,,MOM,,,,,,
10/9/2023 17:27:14,Johnny M - Johnny#69519,Ron C - Lennor#52740,2-0,,1,,MOM,,,,,,
10/9/2023 18:40:00,Rafael F - Prudent#24319,Johnny M - Johnny#69519,2-1,,1,gg sad to see you walk the path of the sith T_T,MOM,,,,,,
10/9/2023 19:19:03,Ron C - Lennor#52740,Maranda L - BlackCanary#59791,2-0,,1,,MOM,,,,,,
10/9/2023 19:45:27,Jordan M - JMTron#46639,Zach C - ZachCarr#31881,2-1,,1,,WOE,,,,,,
10/9/2023 20:47:37,Zach C - ZachCarr#31881,Nik S - njsiii#50504,2-0,,1,,MOM,,,,,,
10/9/2023 20:53:45,Mitchel S - SpaghettiMitch#18619,Ron C - Lennor#52740,2-1,,1,elim no pack,WOE,,,,,,
10/9/2023 21:21:10,Rafael F - Prudent#24319,Pedro D - Goombassa#17203,2-1,,1,RATSSSSSSSS!!!!!!! Purists forever,WOE,,,,,,
10/9/2023 22:51:16,Jack H - Rakic#98298,Pedro D - Goombassa#17203,2-0,,1,,WOE,,,,,,
10/9/2023 23:04:04,Christopher G - oompaloompa#65002,Jeremy E - Lhurgoyf#37289,2-0,,1,,WOE,,,,,,
10/10/2023 0:06:48,Jordan M - JMTron#46639,Christopher G - oompaloompa#65002,2-0,,1,,MOM,,,,,,
10/10/2023 10:35:59,Jondrion J - jondrion#40531,Daniel G - FriskyHobbit#43185,2-1,,1,,WOE,,,,,,
10/10/2023 11:13:40,Pierre-Marc D - pmduguay#67919,Daniel G - FriskyHobbit#43185,2-1,,1,,WOE,,,,,,
10/10/2023 12:32:46,Thijn H - Thi-Jin#83537,Maranda L - BlackCanary#59791,2-0,,1,,MOM,,,,,,
10/10/2023 17:15:02,Jordan M - JMTron#46639,Justin P - Code Pigeon#84057,2-0,,1,,MOM,,,,,,
10/10/2023 18:00:16,Wei C - Azayaka#83352,Justin P - Code Pigeon#84057,2-1,,1,,MOM,,,,,,
10/10/2023 18:50:57,Wei C - Azayaka#83352,Evan C - PeasOfCrab#00133,2-1,,1,,MOM,,,,,,
10/10/2023 19:15:35,Jordan M - JMTron#46639,Wyatt C - hotdolphin#30769,2-0,,1,,WOE,,,,,,
10/10/2023 19:38:32,Christopher G - oompaloompa#65002,Rafael F - Prudent#24319,2-0,,1,,WOE,,,,,,
10/10/2023 19:53:16,Maranda L - BlackCanary#59791,Wei C - Azayaka#83352,2-1,,1,,MOM,,,,,,
10/10/2023 23:03:13,Ben G - perrako#88435,Pierre-Marc D - pmduguay#67919,2-0,,1,,MOM,,,,,,
10/10/2023 23:51:28,Chris P - Joker01#66827,Christopher G - oompaloompa#65002,2-1,,1,,MOM,,,,,,
10/11/2023 0:25:48,Maranda L - BlackCanary#59791,Ben G - perrako#88435,2-1,,1,,WOE,,,,,,
10/11/2023 9:30:12,Wei C - Azayaka#83352,Tony G - YnotRock#76764,2-1,,1,,WOE,,,,,,
10/11/2023 10:28:48,Jondrion J - jondrion#40531,Tony G - YnotRock#76764,2-0,,1,,WOE,,,,,,
10/11/2023 12:49:15,Reed P - bigfingsnake#86869,Tony G - YnotRock#76764,2-0,,1,,MOM,,,,,,
10/11/2023 16:55:24,Maranda L - BlackCanary#59791,Dan A - BEATDOWNBRINGA#04779,2-1,,1,,MOM,,,,,,
10/11/2023 17:43:58,Rafael F - Prudent#24319,Juan Q - JuanCu#95616,2-0,,1,Hope to see you in Ixlan!,WOE,,,,,,
10/11/2023 19:12:22,Chris P - Joker01#66827,Eric S - Smitte#94855,2-1,,1,,MOM,,,,,,
10/11/2023 21:14:52,Christopher G - oompaloompa#65002,Richard K - preacher26#59445,2-0,,1,,MOM,,,,,,
10/11/2023 22:47:25,Mitchel S - SpaghettiMitch#18619,Chris P - Joker01#66827,2-0,,1,,MOM,,,,,,
10/12/2023 13:00:51,Reed P - bigfingsnake#86869,Rafael F - Prudent#24319,2-0,,1,Back to purist,WOE,,,,,,
10/12/2023 14:53:21,Mitchel S - SpaghettiMitch#18619,Russell S - rstad#89052,2-0,,1,,MOM,,,,,,
10/12/2023 15:33:45,Mitchel S - SpaghettiMitch#18619,Reed P - bigfingsnake#86869,2-1,,1,,MOM,,,,,,
10/12/2023 16:21:38,Russell S - rstad#89052,Reed P - bigfingsnake#86869,2-1,,1,,ELD,,,,,,
10/12/2023 17:19:47,Ryan W - MuttBunchies#61653,Michael M - Atombomb11991#07305,2-0,,1,,WOE,,,,,,
10/12/2023 18:56:03,Devin L - Dalopi#45146,Chris P - Joker01#66827,2-1,,1,GGs!,WOE,,,,,,
10/12/2023 19:25:40,Mitchel S - SpaghettiMitch#18619,Damian S - ButCrackMagic#71223,2-0,,1,,MOM,,,,,,
10/12/2023 22:40:16,Russell S - rstad#89052,Sylvain T - Iquitos#15484,2-0,,1,,WOE,,,,,,
10/12/2023 23:17:46,Damian S - ButCrackMagic#71223,Pierre-Marc D - pmduguay#67919,2-0,,1,,MOM,,,,,,
10/13/2023 17:31:48,Nik S - njsiii#50504,Zach C - ZachCarr#31881,2-0,,1,,WOE,,,,,,
10/13/2023 17:32:30,Maranda L - BlackCanary#59791,Jack H - Rakic#98298,2-0,,1,,WOE,,,,,,
10/13/2023 17:50:14,Pierre-Marc D - pmduguay#67919,Johnny M - Johnny#69519,2-0,,1,,MOM,,,,,,
10/13/2023 17:57:25,Jack H - Rakic#98298,Zach C - ZachCarr#31881,2-0,,1,,WOE,,,,,,
10/13/2023 18:17:17,James S - Zoid#33631,Maranda L - BlackCanary#59791,2-0,,1,,MOM,,,,,,
10/13/2023 18:17:35,Wei C - Azayaka#83352,Nik S - njsiii#50504,2-1,,1,,MOM,,,,,,
10/13/2023 18:24:34,Christopher G - oompaloompa#65002,Pierre-Marc D - pmduguay#67919,2-1,,1,,MOM,,,,,,
10/13/2023 18:46:52,James S - Zoid#33631,Wei C - Azayaka#83352,2-0,,1,,WOE,,,,,,
10/13/2023 18:50:30,Christopher G - oompaloompa#65002,Jordan M - JMTron#46639,2-0,,1,,MOM,,,,,,
10/13/2023 19:36:16,Pierre-Marc D - pmduguay#67919,Evan C - PeasOfCrab#00133,2-0,,1,,WOE,,,,,,
10/13/2023 19:45:15,Zach C - ZachCarr#31881,Thijn H - Thi-Jin#83537,2-1,,1,,MOM,,,,,,
10/13/2023 20:07:05,Pierre-Marc D - pmduguay#67919,Jordan M - JMTron#46639,2-1,,1,,MOM,,,,,,
10/13/2023 20:27:56,Christopher G - oompaloompa#65002,Thijn H - Thi-Jin#83537,2-1,,1,,WOE,,,,,,
10/13/2023 21:05:10,Richard K - preacher26#59445,Johnny M - Johnny#69519,2-1,,1,,MOM,,,,,,
10/13/2023 22:09:27,Russell S - rstad#89052,Nik S - njsiii#50504,2-1,,1,,MOM,,,,,,
10/14/2023 0:30:18,Sawyer T - soyboy#35469,Christopher G - oompaloompa#65002,2-0,,1,,MOM,,,,,,
10/14/2023 10:02:02,Rafael F - Prudent#24319,Nik S - njsiii#50504,2-0,,1,How could you ruin the one pack of one T_T ,ONE,,,,,,
10/14/2023 13:05:02,Rafael F - Prudent#24319,Ryan W - MuttBunchies#61653,2-1,,1,,WOE,,,,,,
10/14/2023 13:11:50,Sawyer T - soyboy#35469,Russell S - rstad#89052,2-1,,1,,ONE,,,,,,
10/14/2023 13:41:08,Richard K - preacher26#59445,Jacob V - Drysle#29533,2-1,,1,,MOM,,,,,,
10/14/2023 13:44:48,Ben G - perrako#88435,Jack H - Rakic#98298,2-0,,1,,WOE,,,,,,
10/14/2023 14:20:01,Mitchel S - SpaghettiMitch#18619,Ben G - perrako#88435,2-1,,1,,WOE,,,,,,
10/14/2023 14:46:34,Richard K - preacher26#59445,James S - Zoid#33631,2-1,,1,,WOE,,,,,,
10/14/2023 15:18:18,Mitchel S - SpaghettiMitch#18619,James S - Zoid#33631,2-1,,1,,WOE,,,,,,
10/14/2023 16:01:38,Richard K - preacher26#59445,Sawyer T - soyboy#35469,2-1,,1,,MOM,,,,,,
10/14/2023 16:54:34,Rafael F - Prudent#24319,Jondrion J - jondrion#40531,2-1,,1,What a series,WOE,,,,,,
10/14/2023 23:17:13,Maranda L - BlackCanary#59791,Emmett F - Sepulchure#51526,2-0,,1,,MOM,,,,,,
10/15/2023 14:16:23,Mitchel S - SpaghettiMitch#18619,Nik S - njsiii#50504,2-0,,1,,WOE,,,,,,
10/15/2023 18:35:23,Zach C - ZachCarr#31881,Jondrion J - jondrion#40531,2-1,,1,GGs,WOE,,,,,,
10/15/2023 19:03:57,Jordan M - JMTron#46639,Jondrion J - jondrion#40531,2-0,,1,,WOE,,,,,,
10/15/2023 20:31:25,Maranda L - BlackCanary#59791,Richard K - preacher26#59445,2-0,,1,,MOM,,,,,,
10/15/2023 22:18:58,Zach C - ZachCarr#31881,Maranda L - BlackCanary#59791,2-1,,1,,MOM,,,,,,
10/16/2023 23:33:40,Mitchel S - SpaghettiMitch#18619,Sawyer T - soyboy#35469,2-1,,1,,MOM,,,,,,
10/17/2023 15:27:08,Jordan M - JMTron#46639,Mitchel S - SpaghettiMitch#18619,2-1,,1,,ELD,,,,,,
10/17/2023 23:51:40,Jordan M - JMTron#46639,Sawyer T - soyboy#35469,2-1,,1,,elimination,,,,,,
10/18/2023 7:59:49,Rafael F - Prudent#24319,Pierre-Marc D - pmduguay#67919,2-0,,1,<3,elimination,,,,,,